id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande
CMD109645,2025-12-05,C0330,Cotonou,Maison,Produit_Maison_24,76.77,2,0.02,7.63,Virement,Google Ads,4.84,Livrée
CMD109646,2025-11-21,C0079,Lomé,Beauté,Produit_Beauté_18,27.58,1,0.1,5.5,Paiement à la livraison,Email,1.59,Livrée
CMD109647,2025-11-02,C0305,Libreville,Électronique,Produit_Électronique_30,538.96,2,0.05,8.69,Paiement à la livraison,Email,1.87,Livrée
CMD109648,2025-09-29,C0161,Kinshasa,Beauté,Produit_Beauté_28,-50.0,0,0.05,2.36,Virement,Instagram Ads,6.12,Livrée
CMD109649,2025-08-21,C0219,Douala,Électronique,Produit_Électronique_4,221.62,1,-0.1,4.54,Paiement à la livraison,Instagram Ads,8.5,Livrée
CMD109650,2025-08-23,C0001,Douala,Électronique,Produit_Électronique_41,539.29,3,0.01,8.13,Mobile Money,Influenceur,16.62,Annulée
CMD109651,2025-07-19,C0329,Cotonou,Mode,Produit_Mode_23,66.69,2,0.23,3.32,Paiement à la livraison,Google Ads,7.82,Livrée
CMD109652,2025-08-23,C1393,Abidjan,Électronique,Produit_Électronique_5,315.21,1,0.09,3.27,Mobile Money,Instagram Ads,7.2,Livrée
CMD109653,2025-09-16,C0261,Kinshasa,Mode,Produit_Mode_19,46.47,2,0.19,4.94,Virement,Email,1.55,Livrée
CMD109654,2025-12-21,C0679,Kinshasa,Mode,Produit_Mode_19,33.73,3,0.23,5.62,Paiement à la livraison,Instagram Ads,11.17,Livrée
CMD109655,2025-11-22,C0364,Kinshasa,electronique,Produit_Maison_34,105.19,3,0.02,8.77,Paiement à la livraison,Influenceur,16.48,Livrée
CMD109656,2025-08-21,C0065,Cotonou,Mode,Produit_Mode_19,43.73,2,0.29,6.51,Virement,Influenceur,12.16,Livrée
CMD109657,2025-08-25,C0098,Cotonou,electronique,Produit_Beauté_49,32.38,2,0.05,9.0,Mobile Money,Influenceur,5.14,Livrée
CMD109658,2025-09-25,C0032,Kinshasa,Mode,Produit_Mode_13,47.95,1,-0.1,9.12,Paiement à la livraison,Instagram Ads,9.25,Livrée
CMD109659,2025-12-22,C1617,Kinshasa,Maison,Produit_Maison_28,108.73,3,0.0,2.88,Carte,Google Ads,4.81,Livrée
CMD109660,2025-11-14,C1311,Cotonou,Électronique,Produit_Électronique_48,-50.0,1,-0.1,2.18,Mobile Money,Instagram Ads,7.34,Livrée
CMD109661,2025-09-04,C0183,Dakar,Maison,Produit_Maison_27,164.59,1,0.19,6.75,Virement,Instagram Ads,14.56,Livrée
CMD109662,2025-07-27,C0023,Dakar,Mode,Produit_Mode_3,25.26,3,-0.1,7.4,Carte,Influenceur,6.79,Livrée
CMD109663,2025-08-24,C0332,Abidjan,Mode,Produit_Mode_46,40.0,1,-0.1,8.39,Carte,Email,1.88,Livrée
CMD109664,2025-08-05,C0173,Abidjan,Mode,Produit_Mode_12,18.1,3,0.07,4.52,Carte,Instagram Ads,9.47,Livrée
CMD109665,2025-07-25,C0855,Kinshasa,Mode,Produit_Mode_9,11.33,2,0.26,5.11,Mobile Money,Email,0.9,Livrée
CMD109666,2025-08-18,C0181,Kinshasa,Beauté,Produit_Beauté_17,30.41,1,0.06,4.6,Carte,Google Ads,7.82,Livrée
CMD109667,2025-08-02,C0838,Brazzaville,Mode,Produit_Mode_27,29.48,3,0.23,5.74,Mobile Money,Influenceur,4.41,Livrée
CMD109668,2025-08-02,C0135,Douala,Mode,Produit_Mode_22,40.31,3,0.13,02.08,Carte,Influenceur,14.96,Livrée
CMD109669,2025-12-13,C0164,Kinshasa,Électronique,Produit_Électronique_32,364.04,2,0.05,7.99,Paiement à la livraison,Google Ads,7.73,retournée
CMD109670,2025-11-17,C1011,Dakar,Électronique,Produit_Électronique_50,392.43,1,0.21,07.02,Carte,Instagram Ads,8.55,Livrée
CMD109671,2025-07-21,C1308,Abidjan,Mode,Produit_Mode_14,34.22,2,0.22,8.76,Carte,Influenceur,8.79,Livrée
CMD109672,2025-08-15,C0152,Cotonou,Maison,Produit_Maison_46,47.22,2,0.07,2.48,Mobile Money,Email,1.47,Livrée
CMD109673,2025-12-23,C0172,Abidjan,Électronique,Produit_Électronique_27,653.21,1,0.05,5.37,Virement,Instagram Ads,6.78,Livrée
CMD109674,2025-12-04,C0425,Dakar,Électronique,Produit_Électronique_48,395.62,1,0.2,2.99,Paiement à la livraison,Instagram Ads,6.73,Livrée
CMD109675,2025-11-22,C0177,Cotonou,Maison,Produit_Maison_29,122.87,2,0.04,5.39,Virement,Google Ads,5.45,retournée
CMD109676,2025-07-22,C0126,Cotonou,Mode,Produit_Mode_23,35.49,3,0.17,4.7,Carte,Google Ads,5.38,Livrée
CMD109677,2025-09-14,C0070,Kinshassa,Mode,Produit_Mode_28,09.09,2,0.13,6.33,Paiement à la livraison,Google Ads,3.5,Livrée
CMD109678,2025-12-11,C1290,Kinshasa,Électronique,Produit_Électronique_14,486.77,3,0.0,4.33,Mobile Money,Email,1.76,Livrée
CMD109679,2025-09-23,C0011,Kinshassa,electronique,Produit_Électronique_1,682.91,1,0.2,8.43,Mobile Money,Instagram Ads,13.89,Livrée
CMD109680,2025-12-07,C1261,Kinshasa,Mode,Produit_Mode_39,59.38,2,0.15,3.1,Carte,Instagram Ads,6.4,Livrée
CMD109681,2025-10-04,C0356,Kinshasa,Maison,Produit_Maison_37,139.0,2,-0.1,07.06,Paiement à la livraison,Instagram Ads,10.49,Livrée
CMD109682,2025-10-09,C0310,Douala,Beauté,Produit_Beauté_37,31.6,3,0.05,2.56,Carte,Google Ads,5.5,Livrée
CMD109683,2025-12-13,C0321,Dakar,Maison,Produit_Maison_18,146.96,2,0.04,8.16,Paiement à la livraison,Email,1.38,Livrée
CMD109684,2025-10-08,C0120,Dakar,Beauté,Produit_Beauté_39,13.99,3,0.02,3.14,Carte,Email,1.27,Livrée
CMD109685,2025-12-26,C0073,Libreville,Maison,Produit_Maison_24,120.04,2,0.16,2.21,Carte,Instagram Ads,08.07,Livrée
CMD109686,2025-09-25,C0167,Kinshasa,Mode,Produit_Mode_14,84.24,2,0.12,8.54,Paiement à la livraison,Email,1.81,Livrée
CMD109687,2025-10-24,C0104,Cotonou,Mode,Produit_Mode_3,49.64,1,0.2,2.72,Paiement à la livraison,Email,1.54,Livrée
CMD109688,2025-08-03,C0303,Abidjan,Mode,Produit_Mode_28,-50.0,1,0.17,09.07,Paiement à la livraison,Email,0.97,Livrée
CMD109689,2025-11-06,C0272,Kinshasa,Beauté,Produit_Beauté_14,12.93,1,0.0,4.77,Virement,Google Ads,4.29,Livrée
CMD109690,2025-07-18,C0082,Kinshasa,Mode,Produit_Mode_46,28.58,3,0.06,9.63,Carte,Google Ads,6.57,Livrée
CMD109691,2025-12-19,C0726,Abidjan,electronique,Produit_Beauté_20,26.45,3,0.08,4.23,Carte,Email,1.67,Livrée
CMD109692,2025-12-27,C1725,Dakar,Mode,Produit_Mode_47,-50.0,1,0.14,3.9,Paiement à la livraison,Influenceur,19.24,Livrée
CMD109693,2025-10-02,C0594,Douala,Beauté,Produit_Beauté_23,36.79,1,0.1,7.98,Virement,Instagram Ads,6.98,Livrée
CMD109694,2025-10-21,C0339,Abidjan,Mode,Produit_Mode_44,51.49,3,-0.1,9.39,Mobile Money,Instagram Ads,14.35,retournée
CMD109695,2025-07-15,C1582,Lomé,Mode,Produit_Mode_37,48.33,3,-0.1,2.91,Virement,Instagram Ads,11.86,Livrée
CMD109696,2025-10-15,C0322,Dakar,Mode,Produit_Mode_36,74.02,2,0.17,6.24,Virement,Email,0.54,Livrée
CMD109697,2025-10-07,C1244,Lomé,Mode,Produit_Mode_34,46.93,1,0.12,6.74,Virement,Instagram Ads,5.84,Livrée
CMD109698,2025-09-15,C0082,Abidjan,Mode,Produit_Mode_37,19.73,3,0.24,05.08,Virement,Email,1.1,Livrée
CMD109699,2025-09-09,C0342,Cotonou,Mode,Produit_Mode_23,57.14,2,0.15,6.91,Mobile Money,Influenceur,07.06,Livrée
CMD109700,2025-12-29,C1911,Libreville,Électronique,Produit_Électronique_28,-50.0,1,0.0,6.96,Carte,Email,1.25,Livrée
CMD109701,2025-08-05,C1559,Douala,Mode,Produit_Mode_36,-50.0,2,0.17,8.35,Carte,Google Ads,5.57,Annulée
CMD109702,2025-07-12,C0097,Libreville,Mode,Produit_Mode_21,44.82,2,0.12,2.24,Carte,Instagram Ads,14.77,Livrée
CMD109703,2025-08-01,C0618,Lomé,Mode,Produit_Mode_1,46.73,3,0.22,9.33,Virement,Google Ads,4.96,Livrée
CMD109704,2025-09-30,C1143,Douala,Mode,Produit_Mode_44,70.41,2,0.15,6.32,Mobile Money,Email,0.55,Livrée
CMD109705,2025-09-07,C0139,Cotonou,Mode,Produit_Mode_15,31.92,3,0.19,8.99,Paiement à la livraison,Instagram Ads,14.88,Livrée
CMD109706,2025-10-15,C0093,Kinshassa,Électronique,Produit_Électronique_20,246.29,2,0.1,7.42,Paiement à la livraison,Instagram Ads,5.23,Livrée
CMD109707,2025-10-24,C0354,Dakar,Beauté,Produit_Beauté_45,-50.0,3,0.15,3.95,Mobile Money,Instagram Ads,10.44,Livrée
CMD109708,2025-11-25,C0365,Kinshasa,Électronique,Produit_Électronique_39,540.12,2,-0.1,7.37,Mobile Money,Email,1.73,Livrée
CMD109709,2025-10-10,C0148,Libreville,Beauté,Produit_Beauté_35,22.22,2,0.07,8.72,Carte,Instagram Ads,11.92,Livrée
CMD109710,2025-07-22,C0362,Libreville,Maison,Produit_Maison_24,158.2,1,0.28,2.28,Mobile Money,Instagram Ads,9.5,Livrée
CMD109711,2025-12-20,C0292,Douala,Électronique,Produit_Électronique_34,527.55,1,0.07,4.15,Paiement à la livraison,Google Ads,7.12,Livrée
CMD109712,2025-12-14,C0320,Kinshasa,Électronique,Produit_Électronique_33,228.95,1,0.02,3.33,Paiement à la livraison,Google Ads,05.09,Livrée
CMD109713,2025-08-15,C0050,Dakar,Beauté,Produit_Beauté_11,30.17,1,0.29,9.11,Carte,Instagram Ads,14.23,Livrée
CMD109714,2025-08-09,C0393,Abidjan,Électronique,Produit_Électronique_17,241.56,1,-0.1,4.11,Carte,Google Ads,6.13,Livrée
CMD109715,2025-08-10,C1099,Lomé,Électronique,Produit_Électronique_1,342.36,1,0.19,3.82,Paiement à la livraison,Instagram Ads,10.47,retournée
CMD109716,2025-08-11,C0390,Libreville,Électronique,Produit_Électronique_39,332.19,1,0.25,8.25,Carte,Instagram Ads,11.03,Livrée
CMD109717,2025-10-20,C0733,Dakar,Beauté,Produit_Beauté_44,-50.0,2,0.19,07.07,Carte,Instagram Ads,8.26,Livrée
CMD109718,2025-09-20,C0153,Abidjan,Mode,Produit_Mode_16,62.18,0,0.12,2.63,Mobile Money,Email,01.04,Livrée
CMD109719,2025-07-31,C0069,Kinshasa,Électronique,Produit_Électronique_14,225.53,3,0.06,8.66,Virement,Email,0.7,Livrée
CMD109720,2025-08-31,C0242,Libreville,Maison,Produit_Maison_4,81.93,3,0.15,9.64,Paiement à la livraison,Instagram Ads,13.24,retournée
CMD109721,2025-09-17,C0482,Abidjan,Électronique,Produit_Électronique_23,126.96,3,0.09,05.07,Paiement à la livraison,Instagram Ads,13.54,Livrée
CMD109722,2025-11-18,C0393,Douala,Électronique,Produit_Électronique_9,567.95,2,0.04,9.71,Paiement à la livraison,Email,0.92,Livrée
CMD109723,2025-07-10,C0662,Abidjan,Électronique,Produit_Électronique_2,383.49,0,0.07,8.51,Mobile Money,Email,1.41,Livrée
CMD109724,2025-07-02,C0095,Dakar,Mode,Produit_Mode_37,49.48,3,0.13,7.4,Paiement à la livraison,Google Ads,3.34,Livrée
CMD109725,2025-10-15,C0390,Douala,Mode,Produit_Mode_16,47.78,1,0.29,6.25,Mobile Money,Google Ads,5.57,Livrée
CMD109726,2025-07-18,C0730,Kinshasa,Beauté,Produit_Beauté_33,39.33,3,0.28,08.09,Paiement à la livraison,Instagram Ads,5.15,Livrée
CMD109727,2025-08-28,C1104,Kinshasa,Électronique,Produit_Électronique_11,260.34,0,0.06,5.36,Virement,Instagram Ads,6.25,Livrée
CMD109728,2025-08-06,C0221,Kinshasa,Mode,Produit_Mode_20,53.57,1,0.06,2.25,Virement,Email,1.83,Livrée
CMD109729,2025-08-24,C0314,Kinshassa,Mode,Produit_Mode_42,-50.0,1,0.18,7.9,Mobile Money,Instagram Ads,07.03,retournée
CMD109730,2025-12-15,C1416,Kinshassa,electronique,Produit_Maison_5,141.14,2,0.04,3.99,Mobile Money,Email,1.66,Livrée
CMD109731,2025-09-30,C1311,Dakar,Électronique,Produit_Électronique_28,281.62,1,0.05,8.56,Paiement à la livraison,Google Ads,4.28,Livrée
CMD109732,2025-11-05,C0205,Kinshasa,Maison,Produit_Maison_22,155.16,3,0.23,5.45,Mobile Money,Instagram Ads,11.15,Livrée
CMD109733,2025-07-22,C0617,Kinshasa,Mode,Produit_Mode_33,44.91,3,0.28,2.18,Mobile Money,Email,1.79,Livrée
CMD109734,2025-12-11,C0071,Cotonou,Mode,Produit_Mode_20,45.84,3,0.09,09.02,Mobile Money,Instagram Ads,12.69,Livrée
CMD109735,2025-11-08,C1485,Douala,Électronique,Produit_Électronique_49,348.02,2,0.07,9.18,Paiement à la livraison,Google Ads,5.51,Livrée
CMD109736,2025-12-04,C0364,Abidjan,Maison,Produit_Maison_23,108.98,1,0.04,09.07,Paiement à la livraison,Google Ads,4.39,Livrée
CMD109737,2025-10-21,C0281,Abidjan,Électronique,Produit_Électronique_23,461.85,0,0.03,4.65,Mobile Money,Google Ads,3.73,Livrée
CMD109738,2025-08-15,C0311,Kinshasa,Électronique,Produit_Électronique_19,297.81,2,0.23,3.96,Paiement à la livraison,Instagram Ads,07.05,Livrée
CMD109739,2025-07-02,C0590,Kinshasa,Beauté,Produit_Beauté_45,13.75,3,0.05,8.78,Mobile Money,Influenceur,10.69,Livrée
CMD109740,2025-12-12,C0143,Abidjan,Mode,Produit_Mode_17,38.56,1,0.11,2.32,Virement,Instagram Ads,6.62,retournée
CMD109741,2025-10-26,C0004,Kinshasa,Mode,Produit_Mode_22,24.79,1,0.18,8.56,Paiement à la livraison,Google Ads,6.85,Livrée
CMD109742,2025-07-04,C0100,Douala,Beauté,Produit_Beauté_42,15.28,2,0.08,09.09,Mobile Money,Google Ads,3.66,Livrée
CMD109743,2025-09-07,C0129,Dakar,Électronique,Produit_Électronique_44,384.97,0,-0.1,7.37,Carte,Google Ads,5.71,retournée
CMD109744,2025-09-27,C0309,Cotonou,electronique,Produit_Mode_27,-50.0,2,0.18,5.25,Mobile Money,Email,01.05,Livrée
CMD109745,2025-09-15,C0078,Libreville,Mode,Produit_Mode_26,-50.0,2,0.15,7.73,Mobile Money,Email,1.18,Livrée
CMD109746,2025-09-05,C1927,Kinshasa,Mode,Produit_Mode_32,33.98,3,0.22,2.85,Paiement à la livraison,Email,1.91,Livrée
CMD109747,2025-10-16,C0393,Abidjan,Mode,Produit_Mode_31,62.86,2,0.16,4.8,Paiement à la livraison,Instagram Ads,6.43,Livrée
CMD109748,2025-12-16,C0245,Kinshasa,Beauté,Produit_Beauté_25,22.48,1,0.04,2.39,Mobile Money,Google Ads,6.83,Livrée
CMD109749,2025-11-30,C0363,Cotonou,Électronique,Produit_Électronique_45,521.78,1,0.04,8.87,Carte,Email,1.14,Livrée
CMD109750,2025-08-29,C0067,Dakar,Beauté,Produit_Beauté_7,14.82,3,0.25,9.96,Mobile Money,Instagram Ads,05.03,Livrée
CMD109751,2025-10-24,C0328,Kinshasa,Électronique,Produit_Électronique_8,323.09,1,0.3,9.99,Paiement à la livraison,Instagram Ads,5.92,Livrée
CMD109752,2025-12-02,C0036,Kinshasa,Mode,Produit_Mode_40,34.91,3,0.29,8.1,Virement,Instagram Ads,13.71,Livrée
CMD109753,2025-07-25,C0720,Libreville,Électronique,Produit_Électronique_23,342.11,3,0.25,9.83,Paiement à la livraison,Instagram Ads,9.82,retournée
CMD109754,2025-10-17,C1996,Abidjan,Électronique,Produit_Électronique_14,504.74,3,0.1,2.99,Carte,Instagram Ads,14.68,Livrée
CMD109755,2025-11-17,C0167,Abidjan,Maison,Produit_Maison_26,173.16,2,0.06,5.14,Mobile Money,Google Ads,3.93,Livrée
CMD109756,2025-07-08,C1055,Kinshasa,Électronique,Produit_Électronique_33,444.18,0,0.08,3.56,Mobile Money,Google Ads,4.8,Livrée
CMD109757,2025-10-26,C0363,Dakar,Mode,Produit_Mode_50,60.89,3,0.19,4.66,Virement,Instagram Ads,11.26,Livrée
CMD109758,2025-07-22,C1158,Douala,Électronique,Produit_Électronique_40,584.23,0,0.06,8.1,Virement,Email,0.61,Livrée
CMD109759,2025-08-13,C0389,Kinshasa,Beauté,Produit_Beauté_29,41.59,3,0.05,2.23,Virement,Influenceur,9.65,Livrée
CMD109760,2025-11-13,C0280,Abidjan,Beauté,Produit_Beauté_28,32.33,1,0.16,6.16,Carte,Instagram Ads,14.71,Livrée
CMD109761,2025-11-23,C0028,Douala,Électronique,Produit_Électronique_19,-50.0,3,0.2,3.92,Mobile Money,Instagram Ads,9.98,Livrée
CMD109762,2025-11-01,C1675,Douala,Électronique,Produit_Électronique_6,280.23,2,0.06,4.42,Carte,Instagram Ads,6.34,Livrée
CMD109763,2025-08-17,C0240,Abidjan,Mode,Produit_Mode_15,52.09,2,0.18,9.34,Mobile Money,Email,1.23,Livrée
CMD109764,2025-11-13,C1965,Kinshasa,Maison,Produit_Maison_45,140.13,0,0.13,5.98,Virement,Instagram Ads,12.77,Livrée
CMD109765,2025-07-25,C0285,Kinshasa,Électronique,Produit_Électronique_3,415.37,3,0.09,09.01,Mobile Money,Email,1.92,Livrée
CMD109766,2025-10-27,C0100,Dakar,Électronique,Produit_Électronique_16,247.51,0,0.1,7.36,Mobile Money,Instagram Ads,12.47,retournée
CMD109767,2025-10-04,C0307,Brazzaville,Mode,Produit_Mode_5,14.67,3,0.1,2.96,Virement,Instagram Ads,10.92,Livrée
CMD109768,2025-07-28,C1960,Brazzaville,electronique,Produit_Maison_49,148.21,3,0.0,8.63,Paiement à la livraison,Google Ads,6.86,Livrée
CMD109769,2025-10-29,C0498,Brazzaville,electronique,Produit_Mode_39,48.2,3,0.06,4.31,Paiement à la livraison,Email,1.25,Livrée
CMD109770,2025-08-10,C0239,Douala,electronique,Produit_Électronique_16,369.98,1,0.07,9.35,Mobile Money,Influenceur,14.23,Livrée
CMD109771,2025-10-09,C0282,Douala,Mode,Produit_Mode_49,40.25,1,0.14,9.63,Paiement à la livraison,Instagram Ads,8.55,Livrée
CMD109772,2025-10-13,C0155,Kinshasa,Mode,Produit_Mode_33,41.53,2,0.26,6.75,Virement,Instagram Ads,12.19,Livrée
CMD109773,2025-10-05,C0138,Douala,Mode,Produit_Mode_2,-50.0,3,0.07,5.87,Mobile Money,Instagram Ads,6.78,Livrée
CMD109774,2025-10-06,C0158,Douala,Maison,Produit_Maison_37,72.12,1,0.1,7.98,Virement,Email,1.99,Livrée
CMD109775,2025-12-05,C1203,Kinshasa,electronique,Produit_Mode_10,30.37,2,0.11,2.75,Paiement à la livraison,Google Ads,7.24,Livrée
CMD109776,2025-07-13,C0302,Dakar,Mode,Produit_Mode_14,35.37,3,0.25,2.99,Carte,Instagram Ads,10.16,Livrée
CMD109777,2025-07-03,C1060,Kinshasa,Électronique,Produit_Électronique_38,617.93,3,0.01,5.42,Mobile Money,Google Ads,7.84,Livrée
CMD109778,2025-07-31,C1839,Brazzaville,Mode,Produit_Mode_49,37.87,1,0.12,2.96,Carte,Email,1.16,Livrée
CMD109779,2025-07-20,C1296,Dakar,Maison,Produit_Maison_16,64.77,2,0.06,07.04,Paiement à la livraison,Google Ads,3.41,Livrée
CMD109780,2025-08-19,C0172,Abidjan,electronique,Produit_Mode_49,30.16,2,0.23,4.23,Paiement à la livraison,Instagram Ads,12.0,Livrée
CMD109781,2025-09-10,C0173,Kinshasa,Maison,Produit_Maison_19,-50.0,2,0.06,06.09,Virement,Instagram Ads,9.95,Livrée
CMD109782,2025-08-31,C0349,Kinshasa,Électronique,Produit_Électronique_37,264.48,2,0.09,9.13,Mobile Money,Google Ads,4.89,Livrée
CMD109783,2025-11-20,C1975,Abidjan,Mode,Produit_Mode_42,24.27,3,0.22,2.51,Virement,Instagram Ads,8.99,retournée
CMD109784,2025-09-06,C0228,Douala,Électronique,Produit_Électronique_38,449.88,2,0.15,9.77,Paiement à la livraison,Instagram Ads,8.17,Livrée
CMD109785,2025-08-24,C1969,Dakar,Électronique,Produit_Électronique_18,432.52,2,0.16,4.92,Mobile Money,Instagram Ads,8.6,Livrée
CMD109786,2025-07-15,C0269,Dakar,Mode,Produit_Mode_42,10.6,3,0.17,5.2,Carte,Instagram Ads,5.23,Livrée
CMD109787,2025-12-14,C0067,Abidjan,Électronique,Produit_Électronique_13,647.04,3,0.08,9.79,Carte,Google Ads,6.57,Livrée
CMD109788,2025-11-03,C0376,Douala,Électronique,Produit_Électronique_5,415.65,1,-0.1,3.21,Virement,Google Ads,4.69,Livrée
CMD109789,2025-07-10,C0210,Brazzaville,Beauté,Produit_Beauté_27,18.77,2,-0.1,2.67,Mobile Money,Instagram Ads,9.21,Livrée
CMD109790,2025-09-24,C0250,Libreville,Mode,Produit_Mode_24,40.46,2,-0.1,4.65,Mobile Money,Instagram Ads,11.2,Livrée
CMD109791,2025-11-14,C0179,Dakar,Électronique,Produit_Électronique_15,465.07,1,0.01,7.79,Paiement à la livraison,Email,0.5,retournée
CMD109792,2025-09-19,C0037,Kinshasa,Mode,Produit_Mode_27,34.43,3,-0.1,5.57,Carte,Instagram Ads,6.26,Livrée
CMD109793,2025-09-11,C0569,Douala,Mode,Produit_Mode_31,32.04,3,0.29,07.02,Virement,Email,1.15,Livrée
CMD109794,2025-07-28,C0349,Kinshasa,Électronique,Produit_Électronique_7,352.11,3,0.17,8.87,Carte,Instagram Ads,9.42,Livrée
CMD109795,2025-07-16,C1704,Libreville,Mode,Produit_Mode_22,35.9,3,0.23,06.06,Carte,Influenceur,18.97,Livrée
CMD109796,2025-11-11,C1891,Brazzaville,electronique,Produit_Maison_44,95.32,1,0.05,07.05,Virement,Google Ads,4.11,Livrée
CMD109797,2025-07-31,C1128,Abidjan,electronique,Produit_Électronique_8,480.82,0,0.02,3.99,Carte,Email,1.16,Livrée
CMD109798,2025-07-14,C0196,Kinshasa,Beauté,Produit_Beauté_50,36.18,0,0.16,2.58,Mobile Money,Instagram Ads,14.77,Livrée
CMD109799,2025-10-03,C0172,Douala,Électronique,Produit_Électronique_33,319.27,3,0.19,2.96,Paiement à la livraison,Instagram Ads,10.77,Livrée
CMD109800,2025-08-11,C0007,Kinshasa,Maison,Produit_Maison_4,144.69,2,0.08,03.08,Virement,Email,0.65,Livrée
CMD109801,2025-11-15,C0071,Kinshasa,Mode,Produit_Mode_28,38.19,1,0.21,3.51,Virement,Google Ads,4.39,Livrée
CMD109802,2025-08-28,C0817,Abidjan,Maison,Produit_Maison_26,104.94,3,-0.1,2.4,Paiement à la livraison,Influenceur,4.94,Livrée
CMD109803,2025-07-13,C0048,Douala,Mode,Produit_Mode_34,66.78,2,0.28,6.73,Paiement à la livraison,Instagram Ads,9.37,Livrée
CMD109804,2025-12-10,C0140,Abidjan,Électronique,Produit_Électronique_6,288.58,1,0.05,6.4,Paiement à la livraison,Email,1.29,Livrée
CMD109805,2025-11-17,C0315,Dakar,Maison,Produit_Maison_20,156.23,3,0.05,4.94,Mobile Money,Email,0.84,Livrée
CMD109806,2025-11-05,C0908,Abidjan,Électronique,Produit_Électronique_6,443.24,1,0.09,4.21,Virement,Instagram Ads,9.51,Livrée
CMD109807,2025-07-04,C1562,Cotonou,Maison,Produit_Maison_31,101.68,1,0.04,7.63,Virement,Google Ads,6.14,Livrée
CMD109808,2025-08-29,C1284,Douala,Électronique,Produit_Électronique_7,333.22,3,0.12,5.19,Mobile Money,Instagram Ads,10.24,Livrée
CMD109809,2025-08-25,C0040,Brazzaville,Mode,Produit_Mode_20,41.92,3,0.06,5.52,Mobile Money,Email,1.92,Livrée
CMD109810,2025-12-09,C0189,Douala,Maison,Produit_Maison_2,75.44,3,0.1,6.14,Mobile Money,Influenceur,15.23,Livrée
CMD109811,2025-09-09,C0633,Douala,Beauté,Produit_Beauté_10,23.68,1,0.16,7.72,Virement,Instagram Ads,05.08,Livrée
CMD109812,2025-09-22,C0113,Kinshasa,Beauté,Produit_Beauté_49,13.14,1,0.09,09.01,Carte,Influenceur,13.55,Livrée
CMD109813,2025-07-06,C1209,Douala,Électronique,Produit_Électronique_16,446.52,1,0.22,08.09,Mobile Money,Instagram Ads,12.08,Livrée
CMD109814,2025-09-09,C0031,Douala,Électronique,Produit_Électronique_43,440.58,3,0.05,04.07,Carte,Google Ads,6.97,Livrée
CMD109815,2025-07-23,C0022,Douala,Électronique,Produit_Électronique_25,315.36,3,0.24,7.94,Paiement à la livraison,Instagram Ads,9.82,Livrée
CMD109816,2025-07-19,C0198,Kinshasa,Mode,Produit_Mode_25,30.97,2,0.25,6.99,Carte,Influenceur,18.29,Livrée
CMD109817,2025-12-23,C1139,Douala,Maison,Produit_Maison_45,104.14,2,0.05,3.84,Virement,Influenceur,6.23,Livrée
CMD109818,2025-11-15,C0277,Douala,electronique,Produit_Beauté_9,24.05,1,0.16,2.61,Paiement à la livraison,Instagram Ads,12.7,Livrée
CMD109819,2025-11-13,C0267,Kinshasa,Électronique,Produit_Électronique_33,570.71,1,0.07,7.96,Carte,Influenceur,13.74,Livrée
CMD109820,2025-07-28,C0293,Dakar,Beauté,Produit_Beauté_15,28.17,2,0.04,6.37,Mobile Money,Email,1.61,Livrée
CMD109821,2025-09-10,C0131,Kinshasa,Électronique,Produit_Électronique_29,268.69,3,0.1,8.9,Virement,Instagram Ads,10.32,retournée
CMD109822,2025-08-06,C0633,Lomé,Électronique,Produit_Électronique_11,564.06,1,0.19,3.8,Paiement à la livraison,Instagram Ads,8.41,Livrée
CMD109823,2025-07-22,C1598,Dakar,Mode,Produit_Mode_42,43.07,3,0.09,6.94,Mobile Money,Google Ads,5.52,Livrée
CMD109824,2025-10-12,C0362,Kinshasa,Électronique,Produit_Électronique_27,456.13,3,0.06,8.4,Carte,Email,1.11,Livrée
CMD109825,2025-07-02,C1983,Lomé,Beauté,Produit_Beauté_8,17.0,1,0.02,5.36,Virement,Google Ads,5.19,Livrée
CMD109826,2025-10-31,C0322,Kinshassa,Mode,Produit_Mode_5,36.66,1,0.28,5.13,Carte,Instagram Ads,6.19,retournée
CMD109827,2025-10-21,C0199,Douala,Mode,Produit_Mode_16,60.14,3,0.19,9.9,Paiement à la livraison,Google Ads,7.0,Livrée
CMD109828,2025-10-21,C0357,Libreville,Électronique,Produit_Électronique_36,510.22,3,0.06,2.79,Virement,Google Ads,6.6,Livrée
CMD109829,2025-11-25,C0177,Kinshasa,Mode,Produit_Mode_47,32.79,3,0.23,8.16,Virement,Instagram Ads,11.44,Livrée
CMD109830,2025-12-15,C0156,Kinshasa,Mode,Produit_Mode_45,18.71,3,0.06,7.79,Virement,Email,0.56,Livrée
